raw_text,normalized_text,intent,drug_entities
ينفع الحامل تاخد بنادول؟,هل يمكن الحامل تأتناول Panadol؟,contraindication,Panadol
طريقة استخدام فلاجيل ايه؟,طريقة استخدام Flagyl ما هي؟,dosage,Flagyl
ينفع اخد كونجستال مع كتافلام؟,هل يمكن أتناول Congestal مع Cataflam؟,interaction,Congestal|Cataflam
هل فلاجيل مناسب لمرضى السكر؟,هل Flagyl مناسب لمرضى السكر؟,contraindication,Flagyl
في تفاعل بين اموكسيسيلين و فلاجيل؟,في تفاعل بين Amoxicillin و Flagyl؟,interaction,Amoxicillin|Flagyl
هل فلاجيل يتاخد مع كتافلام؟,هل Flagyl يتم تناوله مع Cataflam؟,interaction,Flagyl|Cataflam
اقدر اخد باراسيتامول و اوجمنتين مع بعض؟,اقدر أتناول Paracetamol و Augmentin مع بعض؟,interaction,Paracetamol|Augmentin
اخد بروفين كام مرة في اليوم؟,أتناول Brufen ما مرة في اليوم؟,dosage,Brufen
اقدر اخد فلاجيل و كتافلام مع بعض؟,اقدر أتناول Flagyl و Cataflam مع بعض؟,interaction,Flagyl|Cataflam
هل كتافلام مناسب لمرضى السكر؟,هل Cataflam مناسب لمرضى السكر؟,contraindication,Cataflam
ينفع اخد جرعة من فلاجيل؟,هل يمكن أتناول جرعة من Flagyl؟,dosage,Flagyl
مين ممنوع ياخد اموكسيسيلين؟,مين ممنوع يأتناول Amoxicillin؟,contraindication,Amoxicillin
جرعة كونجستال للاطفال كام؟,جرعة Congestal للاطفال ما؟,dosage,Congestal
اقدر اخد فلاجيل و كونجستال مع بعض؟,اقدر أتناول Flagyl و Congestal مع بعض؟,interaction,Flagyl|Congestal
الجرعة كام ل اوجمنتين؟,الجرعة ما ل Augmentin؟,dosage,Augmentin
هل اوجمنتين خطر لمرضى الضغط؟,هل Augmentin خطر لمرضى الضغط؟,contraindication,Augmentin
هل اموكسيسيلين يتاخد مع كونجستال؟,هل Amoxicillin يتم تناوله مع Congestal؟,interaction,Amoxicillin|Congestal
ايه اعراض اموكسيسيلين الجانبية؟,ما هي اعراض Amoxicillin الجانبية؟,side_effects,Amoxicillin
طريقة استخدام فلاجيل ايه؟,طريقة استخدام Flagyl ما هي؟,dosage,Flagyl
اقدر اخد فلاجيل و كونجستال مع بعض؟,اقدر أتناول Flagyl و Congestal مع بعض؟,interaction,Flagyl|Congestal
بعد ما اخدت كتافلام حسيت بتعب,بعد ما أتناولت Cataflam حسيت بتعب,side_effects,Cataflam
هل بروفين مناسب لمرضى السكر؟,هل Brufen مناسب لمرضى السكر؟,contraindication,Brufen
هل فلاجيل مناسب لمرضى السكر؟,هل Flagyl مناسب لمرضى السكر؟,contraindication,Flagyl
ينفع اخد جرعة من فلاجيل؟,هل يمكن أتناول جرعة من Flagyl؟,dosage,Flagyl
بعد ما اخدت بروفين حسيت بتعب,بعد ما أتناولت Brufen حسيت بتعب,side_effects,Brufen
هل بنادول خطر على الكلى؟,هل Panadol خطر على الكلى؟,contraindication,Panadol
في تفاعل بين بروفين و زيرتك؟,في تفاعل بين Brufen و Zyrtec؟,interaction,Brufen|Zyrtec
هل الجمع بين باراسيتامول و كتافلام خطر؟,هل الجمع بين Paracetamol و Cataflam خطر؟,interaction,Paracetamol|Cataflam
باراسيتامول ممكن يسبب دوخة؟,Paracetamol ممكن يسبب دوخة؟,side_effects,Paracetamol
بعد ما اخدت بروفين حسيت بتعب,بعد ما أتناولت Brufen حسيت بتعب,side_effects,Brufen
جرعة اسبرين للاطفال كام؟,جرعة Aspirin للاطفال ما؟,dosage,Aspirin
بعد ما اخدت بروفين حسيت بتعب,بعد ما أتناولت Brufen حسيت بتعب,side_effects,Brufen
مين ممنوع ياخد فلاجيل؟,مين ممنوع يأتناول Flagyl؟,contraindication,Flagyl
الجرعة كام ل اوجمنتين؟,الجرعة ما ل Augmentin؟,dosage,Augmentin
طريقة استخدام كونجستال ايه؟,طريقة استخدام Congestal ما هي؟,dosage,Congestal
مين ممنوع ياخد اموكسيسيلين؟,مين ممنوع يأتناول Amoxicillin؟,contraindication,Amoxicillin
الجرعة كام ل كونجستال؟,الجرعة ما ل Congestal؟,dosage,Congestal
كتافلام ممكن يسبب دوخة؟,Cataflam ممكن يسبب دوخة؟,side_effects,Cataflam
في تفاعل بين بنادول و كونجستال؟,في تفاعل بين Panadol و Congestal؟,interaction,Panadol|Congestal
ينفع اخد جرعة من اوجمنتين؟,هل يمكن أتناول جرعة من Augmentin؟,dosage,Augmentin
ينفع اخد كونجستال مع كتافلام؟,هل يمكن أتناول Congestal مع Cataflam؟,interaction,Congestal|Cataflam
الجرعة كام ل كتافلام؟,الجرعة ما ل Cataflam؟,dosage,Cataflam
هل اوجمنتين يسبب صداع؟,هل Augmentin يسبب صداع؟,side_effects,Augmentin
الجرعة كام ل بنادول؟,الجرعة ما ل Panadol؟,dosage,Panadol
اقدر اخد فلاجيل و اسبرين مع بعض؟,اقدر أتناول Flagyl و Aspirin مع بعض؟,interaction,Flagyl|Aspirin
هل الجمع بين باراسيتامول و كتافلام خطر؟,هل الجمع بين Paracetamol و Cataflam خطر؟,interaction,Paracetamol|Cataflam
هل الجمع بين اوجمنتين و كتافلام خطر؟,هل الجمع بين Augmentin و Cataflam خطر؟,interaction,Augmentin|Cataflam
اخد بنادول كام مرة في اليوم؟,أتناول Panadol ما مرة في اليوم؟,dosage,Panadol
هل الجمع بين اوجمنتين و اسبرين خطر؟,هل الجمع بين Augmentin و Aspirin خطر؟,interaction,Augmentin|Aspirin
جرعة اموكسيسيلين للاطفال كام؟,جرعة Amoxicillin للاطفال ما؟,dosage,Amoxicillin
طريقة استخدام اسبرين ايه؟,طريقة استخدام Aspirin ما هي؟,dosage,Aspirin
ينفع الحامل تاخد اسبرين؟,هل يمكن الحامل تأتناول Aspirin؟,contraindication,Aspirin
في تفاعل بين زيرتك و اسبرين؟,في تفاعل بين Zyrtec و Aspirin؟,interaction,Zyrtec|Aspirin
بروفين بيعمل نعاس؟,Brufen يسبب نعاس؟,side_effects,Brufen
اخد زيرتك كام مرة في اليوم؟,أتناول Zyrtec ما مرة في اليوم؟,dosage,Zyrtec
ينفع اخد كونجستال مع اسبرين؟,هل يمكن أتناول Congestal مع Aspirin؟,interaction,Congestal|Aspirin
هل فلاجيل يتاخد مع بنادول؟,هل Flagyl يتم تناوله مع Panadol؟,interaction,Flagyl|Panadol
اخد كونجستال كام مرة في اليوم؟,أتناول Congestal ما مرة في اليوم؟,dosage,Congestal
هل الجمع بين زيرتك و بروفين خطر؟,هل الجمع بين Zyrtec و Brufen خطر؟,interaction,Zyrtec|Brufen
اخد بروفين كام مرة في اليوم؟,أتناول Brufen ما مرة في اليوم؟,dosage,Brufen
ينفع اخد اسبرين مع فلاجيل؟,هل يمكن أتناول Aspirin مع Flagyl؟,interaction,Aspirin|Flagyl
هل اسبرين يتاخد مع فلاجيل؟,هل Aspirin يتم تناوله مع Flagyl؟,interaction,Aspirin|Flagyl
جرعة فلاجيل للاطفال كام؟,جرعة Flagyl للاطفال ما؟,dosage,Flagyl
بعد ما اخدت اوجمنتين حسيت بتعب,بعد ما أتناولت Augmentin حسيت بتعب,side_effects,Augmentin
مين ممنوع ياخد كونجستال؟,مين ممنوع يأتناول Congestal؟,contraindication,Congestal
في تفاعل بين بنادول و زيرتك؟,في تفاعل بين Panadol و Zyrtec؟,interaction,Panadol|Zyrtec
اقدر اخد بروفين و اموكسيسيلين مع بعض؟,اقدر أتناول Brufen و Amoxicillin مع بعض؟,interaction,Brufen|Amoxicillin
هل الجمع بين فلاجيل و اسبرين خطر؟,هل الجمع بين Flagyl و Aspirin خطر؟,interaction,Flagyl|Aspirin
في تفاعل بين اسبرين و بروفين؟,في تفاعل بين Aspirin و Brufen؟,interaction,Aspirin|Brufen
كتافلام بيعمل نعاس؟,Cataflam يسبب نعاس؟,side_effects,Cataflam
ينفع اخد جرعة من باراسيتامول؟,هل يمكن أتناول جرعة من Paracetamol؟,dosage,Paracetamol
ايه اعراض كتافلام الجانبية؟,ما هي اعراض Cataflam الجانبية؟,side_effects,Cataflam
هل بروفين خطر على الكلى؟,هل Brufen خطر على الكلى؟,contraindication,Brufen
ايه اعراض اموكسيسيلين الجانبية؟,ما هي اعراض Amoxicillin الجانبية؟,side_effects,Amoxicillin
جرعة اوجمنتين للاطفال كام؟,جرعة Augmentin للاطفال ما؟,dosage,Augmentin
هل كتافلام خطر لمرضى الضغط؟,هل Cataflam خطر لمرضى الضغط؟,contraindication,Cataflam
طريقة استخدام كونجستال ايه؟,طريقة استخدام Congestal ما هي؟,dosage,Congestal
بعد ما اخدت زيرتك حسيت بتعب,بعد ما أتناولت Zyrtec حسيت بتعب,side_effects,Zyrtec
اخد كونجستال كام مرة في اليوم؟,أتناول Congestal ما مرة في اليوم؟,dosage,Congestal
جرعة كتافلام للاطفال كام؟,جرعة Cataflam للاطفال ما؟,dosage,Cataflam
هل اسبرين خطر على الكلى؟,هل Aspirin خطر على الكلى؟,contraindication,Aspirin
بعد ما اخدت اسبرين حسيت بتعب,بعد ما أتناولت Aspirin حسيت بتعب,side_effects,Aspirin
ينفع اخد اموكسيسيلين مع بنادول؟,هل يمكن أتناول Amoxicillin مع Panadol؟,interaction,Amoxicillin|Panadol
هل اسبرين خطر لمرضى الضغط؟,هل Aspirin خطر لمرضى الضغط؟,contraindication,Aspirin
جرعة زيرتك للاطفال كام؟,جرعة Zyrtec للاطفال ما؟,dosage,Zyrtec
اقدر اخد فلاجيل و اموكسيسيلين مع بعض؟,اقدر أتناول Flagyl و Amoxicillin مع بعض؟,interaction,Flagyl|Amoxicillin
ينفع اخد جرعة من فلاجيل؟,هل يمكن أتناول جرعة من Flagyl؟,dosage,Flagyl
هل الجمع بين فلاجيل و بنادول خطر؟,هل الجمع بين Flagyl و Panadol خطر؟,interaction,Flagyl|Panadol
هل الجمع بين اوجمنتين و زيرتك خطر؟,هل الجمع بين Augmentin و Zyrtec خطر؟,interaction,Augmentin|Zyrtec
بعد ما اخدت فلاجيل حسيت بتعب,بعد ما أتناولت Flagyl حسيت بتعب,side_effects,Flagyl
هل بروفين خطر على الكلى؟,هل Brufen خطر على الكلى؟,contraindication,Brufen
ايه اعراض اسبرين الجانبية؟,ما هي اعراض Aspirin الجانبية؟,side_effects,Aspirin
هل كونجستال يسبب صداع؟,هل Congestal يسبب صداع؟,side_effects,Congestal
في تفاعل بين اوجمنتين و كتافلام؟,في تفاعل بين Augmentin و Cataflam؟,interaction,Augmentin|Cataflam
ايه اعراض زيرتك الجانبية؟,ما هي اعراض Zyrtec الجانبية؟,side_effects,Zyrtec
بعد ما اخدت زيرتك حسيت بتعب,بعد ما أتناولت Zyrtec حسيت بتعب,side_effects,Zyrtec
هل زيرتك يتاخد مع اموكسيسيلين؟,هل Zyrtec يتم تناوله مع Amoxicillin؟,interaction,Zyrtec|Amoxicillin
ينفع الحامل تاخد بنادول؟,هل يمكن الحامل تأتناول Panadol؟,contraindication,Panadol
جرعة اموكسيسيلين للاطفال كام؟,جرعة Amoxicillin للاطفال ما؟,dosage,Amoxicillin
هل بنادول خطر على الكلى؟,هل Panadol خطر على الكلى؟,contraindication,Panadol
الجرعة كام ل اسبرين؟,الجرعة ما ل Aspirin؟,dosage,Aspirin
هل كونجستال يتاخد مع بروفين؟,هل Congestal يتم تناوله مع Brufen؟,interaction,Congestal|Brufen
ايه اعراض فلاجيل الجانبية؟,ما هي اعراض Flagyl الجانبية؟,side_effects,Flagyl
كتافلام ممكن يسبب دوخة؟,Cataflam ممكن يسبب دوخة؟,side_effects,Cataflam
ينفع الحامل تاخد فلاجيل؟,هل يمكن الحامل تأتناول Flagyl؟,contraindication,Flagyl
هل فلاجيل يسبب صداع؟,هل Flagyl يسبب صداع؟,side_effects,Flagyl
هل بنادول يسبب صداع؟,هل Panadol يسبب صداع؟,side_effects,Panadol
بعد ما اخدت كونجستال حسيت بتعب,بعد ما أتناولت Congestal حسيت بتعب,side_effects,Congestal
هل اموكسيسيلين خطر لمرضى الضغط؟,هل Amoxicillin خطر لمرضى الضغط؟,contraindication,Amoxicillin
كتافلام بيعمل نعاس؟,Cataflam يسبب نعاس؟,side_effects,Cataflam
هل فلاجيل يتاخد مع زيرتك؟,هل Flagyl يتم تناوله مع Zyrtec؟,interaction,Flagyl|Zyrtec
هل اموكسيسيلين مناسب لمرضى السكر؟,هل Amoxicillin مناسب لمرضى السكر؟,contraindication,Amoxicillin
ينفع اخد جرعة من بروفين؟,هل يمكن أتناول جرعة من Brufen؟,dosage,Brufen
مين ممنوع ياخد اوجمنتين؟,مين ممنوع يأتناول Augmentin؟,contraindication,Augmentin
ينفع اخد بروفين مع بنادول؟,هل يمكن أتناول Brufen مع Panadol؟,interaction,Brufen|Panadol
ايه اعراض فلاجيل الجانبية؟,ما هي اعراض Flagyl الجانبية؟,side_effects,Flagyl
طريقة استخدام بروفين ايه؟,طريقة استخدام Brufen ما هي؟,dosage,Brufen
زيرتك ممكن يسبب دوخة؟,Zyrtec ممكن يسبب دوخة؟,side_effects,Zyrtec
هل باراسيتامول خطر لمرضى الضغط؟,هل Paracetamol خطر لمرضى الضغط؟,contraindication,Paracetamol
