raw_text,normalized_text,intent,drug_entities
هل البروفين ممنوع لمرضى القلب؟ أنا قلقان,هل الBrufen ممنوع لمرضى القلب؟ أنا قلقان,contraindication,Brufen
استعمال فلاجيل كام مرة يوميا؟ محتاج أعرف,استعمال Flagyl ما مرة يوميا؟ محتاج أعرف,dosage,Flagyl
هل اموكسيسيلين يتاخد مع علاج تاني زي Brufen؟ عايز رد سريع,هل Amoxicillin يتم تناوله مع علاج تاني زي Brufen؟ عايز رد سريع,interaction,Amoxicillin|Brufen
لو خدت Panadol وبعده Amoxicillin يحصل مشكلة؟ أنا قلقان,لو خدت Panadol وبعده Amoxicillin يحصل مشكلة؟ أنا قلقان,interaction,Panadol|Amoxicillin
ازاي استخدم بروفين ممكن تساعدني,ازاي استخدم Brufen ممكن تساعدني,dosage,Brufen
عندي مشاكل كبد ينفع اخد باراسيتامول؟ ممكن تساعدني,عندي مشاكل كبد هل يمكن أتناول Paracetamol؟ ممكن تساعدني,contraindication,Paracetamol
ينفع اكرر Cataflam كل كام ساعة؟ ضروري,هل يمكن اكرر Cataflam كل ما ساعة؟ ضروري,dosage,Cataflam
بعد ما اخدت بروفين حسيت بدوخة عايز رد سريع,بعد ما تناولت Brufen حسيت بدوخة عايز رد سريع,side_effects,Brufen
ممكن اعرف جرعة كونجستال لو سمحت,ممكن اعرف جرعة Congestal لو سمحت,dosage,Congestal
هل الجمع بين Congestal و باراسيتامول يسبب مشكلة؟ ضروري جدًا,هل الجمع بين Congestal و Paracetamol يسبب مشكلة؟ ضروري جدًا,interaction,Congestal|Paracetamol
اخدت Congestal وطلعلي طفح جلدي ممكن تساعدني,تناولت Congestal وطلعلي طفح جلدي ممكن تساعدني,side_effects,Congestal
هل في مشكلة لو اخدت Cataflam و Augmentin مع بعض؟ أنا قلقان,هل في مشكلة لو تناولت Cataflam و Augmentin مع بعض؟ أنا قلقان,interaction,Cataflam|Augmentin
هل Augmentin و فلاجيل ينفعوا مع بعض؟ بجد,هل Augmentin و Flagyl هل يمكنوا مع بعض؟ بجد,interaction,Augmentin|Flagyl
هل Congestal بيتاخد كل كام ساعة؟ محتاج أعرف,هل Congestal بيتم تناوله كل ما ساعة؟ محتاج أعرف,dosage,Congestal
هل Aspirin ممنوع لمرضى القلب؟ ضروري جدًا,هل Aspirin ممنوع لمرضى القلب؟ ضروري جدًا,contraindication,Aspirin
هل كونجستول يقلل مفعول بنادوول؟ عايز رد سريع,هل Congestal يقلل مفعول Panadol؟ عايز رد سريع,interaction,Congestal|Panadol
ينفع اخد Paracetamol قبل الاكل ولا بعده؟ ضروري جدًا,هل يمكن أتناول Paracetamol قبل الاكل ولا بعده؟ ضروري جدًا,dosage,Paracetamol
هل استخدام Congestal مع باراسيتامول آمن؟ ضروري جدًا,هل استخدام Congestal مع Paracetamol آمن؟ ضروري جدًا,interaction,Congestal|Paracetamol
لو الجرعة راحت عليا من الاسبرين اعمل ايه؟ أنا قلقان,لو الجرعة راحت عليا من الAspirin اعمل ما هي؟ أنا قلقان,dosage,Aspirin
ينفع اخد Flagyl مع بنادوول؟ يا دكتور,هل يمكن أتناول Flagyl مع Panadol؟ يا دكتور,interaction,Flagyl|Panadol
هل البروفين خطر على الكلى؟ لو سمحت,هل الBrufen خطر على الكلى؟ لو سمحت,contraindication,Brufen
ينفع الحامل تاخد بروفين؟ رد بسرعة,هل يمكن الحامل تأتناول Brufen؟ رد بسرعة,contraindication,Brufen
بعد الاسبرين حسيت بغثيان أنا قلقان,بعد الAspirin حسيت بغثيان أنا قلقان,side_effects,Aspirin
اخد اموكسيسيلين كام مرة في اليوم؟ ضروري,أتناول Amoxicillin ما مرة في اليوم؟ ضروري,dosage,Amoxicillin
ممكن اعرف جرعة Augmentin عشان تعبان,ممكن اعرف جرعة Augmentin عشان تعبان,dosage,Augmentin
لو خدت البروفين و Congestal في نفس اليوم عادي؟ من فضلك,لو خدت الBrufen و Congestal في نفس اليوم عادي؟ من فضلك,interaction,Brufen|Congestal
في اعراض خطيرة من Augmentin؟ من فضلك,في اعراض خطيرة من Augmentin؟ من فضلك,side_effects,Augmentin
هل Augmentin يتاخد مرتين ولا تلاته؟ لو سمحت,هل Augmentin يتم تناوله مرتين ولا تلاته؟ لو سمحت,dosage,Augmentin
بروفين ممكن يعمل تعب في المعدة؟ عشان تعبان,Brufen ممكن يعمل تعب في المعدة؟ عشان تعبان,side_effects,Brufen
هل طبيعي Brufen يعمل نعاس؟ رد بسرعة,هل طبيعي Brufen يعمل نعاس؟ رد بسرعة,side_effects,Brufen
هل كتافلام ينفع لمريض سكر وضغط؟ رد بسرعة,هل Cataflam هل يمكن لمريض سكر وضغط؟ رد بسرعة,contraindication,Cataflam
بعد زيرتك حسيت بغثيان لو تكرمت,بعد Zyrtec حسيت بغثيان لو تكرمت,side_effects,Zyrtec
ينفع اخد Congestal قبل الاكل ولا بعده؟ رد بسرعة,هل يمكن أتناول Congestal قبل الاكل ولا بعده؟ رد بسرعة,dosage,Congestal
ازاي استخدم Augmentin أنا قلقان,ازاي استخدم Augmentin أنا قلقان,dosage,Augmentin
اخدت زيرتك وحاسس بتعب محتاج أعرف,تناولت Zyrtec وحاسس بتعب محتاج أعرف,side_effects,Zyrtec
في تفاعل بين Panadol و اموكسيسيلين؟ يا دكتور,في تفاعل بين Panadol و Amoxicillin؟ يا دكتور,interaction,Panadol|Amoxicillin
مين ممنوع ياخد Cataflam؟ عشان تعبان,مين ممنوع يأتناول Cataflam؟ عشان تعبان,contraindication,Cataflam
ينفع اكرر Panadol كل كام ساعة؟,هل يمكن اكرر Panadol كل ما ساعة؟,dosage,Panadol
ايه اعراض البروفين الجانبية؟ ضروري جدًا,ما هي اعراض الBrufen الجانبية؟ ضروري جدًا,side_effects,Brufen
هل زيرتك خطر على القلب؟ محتاج أعرف,هل Zyrtec خطر على القلب؟ محتاج أعرف,contraindication,Zyrtec
هل زيرتك ينفع لمريض سكر وضغط؟ ضروري جدًا,هل Zyrtec هل يمكن لمريض سكر وضغط؟ ضروري جدًا,contraindication,Zyrtec
ينفع اكرر Paracetamol كل كام ساعة؟ بجد,هل يمكن اكرر Paracetamol كل ما ساعة؟ بجد,dosage,Paracetamol
انا اخدت Augmentin وحاسس بخمول ضروري جدًا,انا تناولت Augmentin وحاسس بخمول ضروري جدًا,side_effects,Augmentin
لو خدت بنادوول وبعده Brufen يحصل مشكلة؟ محتاج أعرف,لو خدت Panadol وبعده Brufen يحصل مشكلة؟ محتاج أعرف,interaction,Panadol|Brufen
اخدت فلاجيل وحاسس بتعب ضروري جدًا,تناولت Flagyl وحاسس بتعب ضروري جدًا,side_effects,Flagyl
هل بنادول يقلل مفعول زيرتك؟ بعد إذنك,هل Panadol يقلل مفعول Zyrtec؟ بعد إذنك,interaction,Panadol|Zyrtec
لو عندي برد اخد جرعة كونجستول قد ايه؟ لو تكرمت,لو عندي برد أتناول جرعة Congestal قد ما هي؟ لو تكرمت,dosage,Congestal
بعد ما اخدت كتافلام حسيت بدوخة رد بسرعة,بعد ما تناولت Cataflam حسيت بدوخة رد بسرعة,side_effects,Cataflam
فلاجيل بيعمل نعاس؟ بعد إذنك,Flagyl يسبب نعاس؟ بعد إذنك,side_effects,Flagyl
هل في مشكلة لو اخدت البروفين و فلاجيل مع بعض؟ محتاج أعرف,هل في مشكلة لو تناولت الBrufen و Flagyl مع بعض؟ محتاج أعرف,interaction,Brufen|Flagyl
ممكن اخد Amoxicillin مع Augmentin في نفس اليوم؟ ضروري,ممكن أتناول Amoxicillin مع Augmentin في نفس اليوم؟ ضروري,interaction,Amoxicillin|Augmentin
هل الجمع بين Aspirin و بنادول خطر؟ ممكن تساعدني,هل الجمع بين Aspirin و Panadol خطر؟ ممكن تساعدني,interaction,Aspirin|Panadol
مين ممنوع ياخد اسبرين؟ محتاج أعرف,مين ممنوع يأتناول Aspirin؟ محتاج أعرف,contraindication,Aspirin
اخدت باراسيتامول وطلعلي طفح جلدي عشان تعبان,تناولت Paracetamol وطلعلي طفح جلدي عشان تعبان,side_effects,Paracetamol
Amoxicillin ممكن يعمل تعب في المعدة؟ ممكن تساعدني,Amoxicillin ممكن يعمل تعب في المعدة؟ ممكن تساعدني,side_effects,Amoxicillin
فلاجيل ممكن يعمل تعب في المعدة؟ عايز رد سريع,Flagyl ممكن يعمل تعب في المعدة؟ عايز رد سريع,side_effects,Flagyl
لو عندي فشل كلوي ينفع Brufen؟ من فضلك,لو عندي فشل كلوي هل يمكن Brufen؟ من فضلك,contraindication,Brufen
هل البروفين يسبب صداع؟ بجد,هل الBrufen يسبب صداع؟ بجد,side_effects,Brufen
Cataflam ممكن يعمل تعب في المعدة؟,Cataflam ممكن يعمل تعب في المعدة؟,side_effects,Cataflam
الجرعة كام ل اموكسيسيلين؟ لو تكرمت,الجرعة ما ل Amoxicillin؟ لو تكرمت,dosage,Amoxicillin
هل Brufen مناسب للأطفال؟ من فضلك,هل Brufen مناسب للأطفال؟ من فضلك,contraindication,Brufen
هل زيرتك يوجع المعدة؟ عايز رد سريع,هل Zyrtec يوجع المعدة؟ عايز رد سريع,side_effects,Zyrtec
ممكن اعرف جرعة الاسبرين ضروري جدًا,ممكن اعرف جرعة الAspirin ضروري جدًا,dosage,Aspirin
هل اخد الاسبرين الصبح ولا بالليل؟ لو سمحت,هل أتناول الAspirin الصبح ولا بالليل؟ لو سمحت,dosage,Aspirin
ينفع اخد اوجمنتين قبل الاكل ولا بعده؟ من فضلك,هل يمكن أتناول Augmentin قبل الاكل ولا بعده؟ من فضلك,dosage,Augmentin
هل فلاجيل ممنوع لمرضى القلب؟ أنا قلقان,هل Flagyl ممنوع لمرضى القلب؟ أنا قلقان,contraindication,Flagyl
في اعراض خطيرة من فلاجيل؟ عايز رد سريع,في اعراض خطيرة من Flagyl؟ عايز رد سريع,side_effects,Flagyl
لو الجرعة راحت عليا من Paracetamol اعمل ايه؟ من فضلك,لو الجرعة راحت عليا من Paracetamol اعمل ما هي؟ من فضلك,dosage,Paracetamol
هل في مشكلة لو اخدت اسبرين و كونجستال مع بعض؟ من فضلك,هل في مشكلة لو تناولت Aspirin و Congestal مع بعض؟ من فضلك,interaction,Aspirin|Congestal
هل Aspirin بيأثر على النوم؟ ضروري,هل Aspirin بيأثر على النوم؟ ضروري,side_effects,Aspirin
انا اخدت بنادول وحاسس بخمول بجد,انا تناولت Panadol وحاسس بخمول بجد,side_effects,Panadol
هل باراسيتامول ممنوع مع الرضاعة؟ ضروري,هل Paracetamol ممنوع مع الرضاعة؟ ضروري,contraindication,Paracetamol
هل زيرتك ينفع لمريض سكر وضغط؟ يا دكتور,هل Zyrtec هل يمكن لمريض سكر وضغط؟ يا دكتور,contraindication,Zyrtec
Aspirin ممكن يعمل تعب في المعدة؟ رد بسرعة,Aspirin ممكن يعمل تعب في المعدة؟ رد بسرعة,side_effects,Aspirin
هل Cataflam يوجع المعدة؟ لو تكرمت,هل Cataflam يوجع المعدة؟ لو تكرمت,side_effects,Cataflam
هل استخدام اموكسيسيلين مع Panadol آمن؟ رد بسرعة,هل استخدام Amoxicillin مع Panadol آمن؟ رد بسرعة,interaction,Amoxicillin|Panadol
هل Cataflam مناسب لمرضى السكر؟ بجد,هل Cataflam مناسب لمرضى السكر؟ بجد,contraindication,Cataflam
لو نسيت جرعة فلاجيل اعمل ايه؟ أنا قلقان,لو نسيت جرعة Flagyl اعمل ما هي؟ أنا قلقان,dosage,Flagyl
اخد Congestal كام مرة في اليوم؟ لو تكرمت,أتناول Congestal ما مرة في اليوم؟ لو تكرمت,dosage,Congestal
اخدت Panadol وطلعلي طفح جلدي,تناولت Panadol وطلعلي طفح جلدي,side_effects,Panadol
هل طبيعي Zyrtec يعمل نعاس؟ بجد,هل طبيعي Zyrtec يعمل نعاس؟ بجد,side_effects,Zyrtec
هل فلاجيل خطر على الكلى؟ رد بسرعة,هل Flagyl خطر على الكلى؟ رد بسرعة,contraindication,Flagyl
هل اخد بنادوول الصبح ولا بالليل؟,هل أتناول Panadol الصبح ولا بالليل؟,dosage,Panadol
ممكن تقوللي جرعة Cataflam الصح؟ عشان تعبان,ممكن تقوللي جرعة Cataflam الصح؟ عشان تعبان,dosage,Cataflam
عندي مشاكل كبد ينفع اخد بروفين؟ بعد إذنك,عندي مشاكل كبد هل يمكن أتناول Brufen؟ بعد إذنك,contraindication,Brufen
هل Augmentin يسبب صداع؟ بعد إذنك,هل Augmentin يسبب صداع؟ بعد إذنك,side_effects,Augmentin
ازاي استخدم بنادول ضروري جدًا,ازاي استخدم Panadol ضروري جدًا,dosage,Panadol
هل Congestal آمن للرضاعة؟ ممكن تساعدني,هل Congestal آمن للرضاعة؟ ممكن تساعدني,contraindication,Congestal
